Datetime,Text,Username,location,hashtags,label
2021-11-11 16:16:53+00:00,"Agar tercapainya Herd Immunity, Anggota Koramil 410-06/Kedaton Kodim 0410/KBL bersama Linmas lakukan penjaringan untuk mengajak warga wilayah binaannya untuk melaksanakan vaksinasi. https://t.co/zb94JFBOHj",Kodim_0410_Kbl,,,
2021-11-11 16:16:11+00:00,"Pelaksanaan Vaksinasi Covid-19 Di Kabupaten Tegal Baru Menjangkau Angka 44,63 persen https://t.co/6gLMuHwoWn",irwanjk,"Brebes, Indonesia",,
2021-11-11 16:15:33+00:00,"Dalam rangka percepatan vaksinasi, Satuan Jajaran Kodim 0410/KBL terus menggelar serbuan Vaksinasi Covid-19 di wilayah teritorialnya. https://t.co/YNNxgQ3uNQ",Kodim_0410_Kbl,,,
2021-11-11 16:12:34+00:00,"Targetkan 70 Persen di Akhir Tahun, Pemkab Blitar Gandeng Binda Jatim Kebut Vaksinasi

#blitar #bindajatim
https://t.co/NAa37GupZ4 @barakata_id",BarakataId,"Kota Batam, Kepulauan Riau","['blitar', 'bindajatim']",
2021-11-11 16:08:04+00:00,"Persiapan Gebyar Vaksinasi, Pemkot Jakut Menerima Audiensi Forum RT-RW https://t.co/04I2Qckowt",DetikFaktaa,"DKI Jakarta, Indonesia",,
2021-11-11 16:07:53+00:00,Bupati Pessel Optimis Capaian Vaksinasi Pessel Tuntas Akhir 2021 https://t.co/niH2uDbHEt,KlikPositif,"Sumatera Barat, Indonesia",,
2021-11-11 16:07:40+00:00,"Atasi Gelombang Covid-19, Calon Kanselir Jerman Serukan Perbanyak Vaksinasi warga https://t.co/zM1kKMRGHU https://t.co/79mRRv6cqJ",Beritasatu,Jakarta,,
2021-11-11 16:06:43+00:00,"[gkb] mohon info vaksinasi astra dosis 2, trims.",UMMfess,"Malang, Jawa Timur",,
2021-11-11 16:05:35+00:00,"Rampungkan Vaksinasi Lansia, Pemerintah akan Jemput Bola https://t.co/z7fSU2P3Uf https://t.co/Uj4u31R97x",aancorleone,Mataram,,
2021-11-11 16:03:05+00:00,"Menurut Kapolres, saat ini Polres bersama Pemkab dan TNI sedang berjuang untuk mencapai target vaksinasi 70 persen hingga akhir Desember, https://t.co/Rf8sqlo6a6",voidotid,Indonesia,,
2021-11-11 16:01:07+00:00,"Gelar Vaksinasi Covid-19, Faisol Riza Tebar Hadiah Uang https://t.co/rgx0uFTQ1p #DPPPKB #FaisolRiza #komisiVIDPRRI #VaksinasiCovid19 https://t.co/xKIYloS6tS",Beritabaruco,"Jakarta Pusat, DKI Jakarta","['DPPPKB', 'FaisolRiza', 'komisiVIDPRRI', 'VaksinasiCovid19']",
2021-11-11 15:51:58+00:00,Danrem 061/Sk Acungi Jempol Babinsa Desa Talaga Gendong Nenek Ujum ke Lokasi Vaksinasi https://t.co/fCzlRwOagn lewat @liputan12id,Liputan12id,Indonesia,,
2021-11-11 15:49:22+00:00,Ketua Komisi VI DPR Gelar Vaksinasi Covid-19 di Ponpes Nurul Jadid https://t.co/ypokek67Oi,SerikatNewscom,"Jakarta, Indonesia",,
2021-11-11 15:45:53+00:00,Kadisdik Mesuji Targetkan Vaksinasi Pelajar Rampung Akhir Bulan https://t.co/VOu7sd9Twc,Haluan_Group,Jakarta,,
2021-11-11 15:45:51+00:00,Kadisdik Mesuji Targetkan Vaksinasi Pelajar Rampung Akhir Bulan https://t.co/ex4qIeYgqP,haluanlpg,"Lampung, Indonesia",,
2021-11-11 15:43:10+00:00,Dinas Kesehatan Sulteng Genjot Vaksinasi Covid -19 di Momen HKN ke-57 https://t.co/V8awCDqrhu https://t.co/pNXo36ZErj,abdeemari,Palu - Sulteng,,
2021-11-11 15:43:06+00:00,"Percepatan Vaksinasi di Parimo, BIN Sulteng Fokuskan di Tiga Kecamatan https://t.co/18Zp1v1UI6 https://t.co/CQsoIoyiGL",abdeemari,Palu - Sulteng,,
2021-11-11 15:43:01+00:00,"Agenda hari ini Kamis, 11 November 2021, vaksinasi Covid 19 Dosis 2 yang di laksanakan oleh @puskesmasmasaran1 serta Pemerintah Desa Sepat dan di bantu oleh Relawan Desa Sepat. Tempat pelaksanaan di Balai Desa Sepat

#Sepathebatdanbermartabat
#vaksìnasicovid19 #sehat #kuat https://t.co/z0XFns0IQ7",SepatPemdes,Sepat Masaran Sragen Jateng,"['Sepathebatdanbermartabat', 'vaksìnasicovid19', 'sehat', 'kuat']",
2021-11-11 15:40:56+00:00,Akhirnya Vaksinasi..demi Birokrasi.. 😅,Arditamada,Greenland,,
2021-11-11 15:39:21+00:00,Whatsap images isinya bukti vaksinasi semua... Rip foto liburan 🌈,Odlstrn,Indonesia,,
2021-11-11 15:38:08+00:00,Staf Presiden minta Pemda percepat vaksinasi booster https://t.co/6ZhzIsGMqg lewat @YouTube #Vaksin #vaksinmalang #vaksinbooster #vaksinpulihkannegeri https://t.co/QIpkK7jv3M,AntaraSultra,Kota Kendari,"['Vaksin', 'vaksinmalang', 'vaksinbooster', 'vaksinpulihkannegeri']",
2021-11-11 15:35:46+00:00,"Kolaborasi, Kunci Sukses Capai Target Vaksinasi https://t.co/OY7yDsEg1k",SJarrakpos,,,
2021-11-11 15:31:31+00:00,"Pak jokowi bersama jajarannya gaspol vaksinasi massal &amp; digitalisasi daerah miskin,agar cpt trima bantuan 
#IndonesiaMaju https://t.co/xcEVmJDbOx",pejuangind01,,['IndonesiaMaju'],
2021-11-11 15:30:15+00:00,"Kegiatan pelaksanaan Vaksinasi di Nagari Koto VIII Pelangai , Puskesmas Balai Selasa, dan Sekolah SMA Negeri 1 Ranah Pesisir
#ayodukungvaksinasinasional 
@humaspoldasumbar 
@divisihumaspolri 
@sriwibowo.ss https://t.co/9FiUS3CQwb",polrespessell,,['ayodukungvaksinasinasional'],
2021-11-11 15:29:53+00:00,Program Percepatan Vaksinasi Massal Di Salatiga https://t.co/C51PX7M6cI lewat @YouTube,yulianto_24,indonesia,,
2021-11-11 15:29:05+00:00,"OJK, BNI dan Universitas Negeri Medan Gelar Vaksinasi, Target 1.000 Peserta https://t.co/ihzxNIA7CI",liputan6dotcom,INDONESIA,,
2021-11-11 15:26:55+00:00,Ketua Komisi VI Gelar Sentra Vaksinasi Covid-19 https://t.co/Peb9bFZ70g,jawapos,Jakarta,,
2021-11-11 15:26:25+00:00,JOG medical check up pra vaksinasi bisa dimana ya di jogja ? Kalau boleh sekalian harganya,jogmfs,RULES BASE👇🏼,,
2021-11-11 15:25:54+00:00,Jepara Target Vaksinasi COVID-19 Mencapai 70 Persen pada Akhir Tahun https://t.co/efmLDeoMew,Beritadotnews,Indonesia,,
2021-11-11 15:22:54+00:00,Di Wilkum Polsek Patrol 2 Lokasi Dilaksanakanya Gerai Vaksinasi Presisi Covid-19 Dosis 1 dan 2 https://t.co/qme6pPYKtr,swarakonsumeni2,"Bogor, Jawa Barat",,
2021-11-11 15:22:04+00:00,@trova007 Selamat malam. Jika menggunakan KA #ArgoParahyangan diwajibkan membawa Rapid Test Antigen dengan masa berlaku 1x24 jam dari waktu pengambilan sampel ya Kak. Dipastikan juga membawa data vaksinasi melalui aplikasi pedulilindungi atau kartu vaksin minimal dosis pertama. |1,KAI121,,['ArgoParahyangan'],
2021-11-11 15:20:34+00:00,JOG info vaksinasi dosis pertama di Jogja dong. Makasih,jogmfs,RULES BASE👇🏼,,
2021-11-11 15:20:30+00:00,Vaksinasi kanak-kanak bawah 12 tahun bermula tahun depan https://t.co/qs84RVXEcL via @MNowNews,aminiskandar,Kuala Lumpur City,,
2021-11-11 15:20:20+00:00,"Kompak, Pangdam I/BB dan Kapoldasu Tinjau Vaksinasi Massal di Nias Barat | BUSER TIMUR https://t.co/pH4jPNIWkM",EtmonOba,Indonesia,,
2021-11-11 15:20:15+00:00,"Wali Kota Medan Bobby Nasution meninjau pelaksanaan vaksinasi untuk pelaku UMKM, dosen, mahasiwa, dan masyarakat yang digelar Otoritas Jasa Keuangan di Gedung H. Anif Unimed, Kamis (11/11). https://t.co/c0Yl6dGrDC",pemko_medan,Medan,,
2021-11-11 15:16:38+00:00,Dinas Kesehatan Sulteng Genjot Vaksinasi Covid -19 di Momen HKN ke-57 https://t.co/hFpv75SAwd,kabarselebes,"Kota Palu, Sulawesi Tengah",,
2021-11-11 15:11:22+00:00,"Kompak, Pangdam I/BB dan Kapoldasu Tinjau Vaksinasi Massal di Nias Barat

#TNIADMengabdiDanMembangunBersamaRakyat https://t.co/E6VTjDrtNf",tni_ad,Jakarta Pusat ,['TNIADMengabdiDanMembangunBersamaRakyat'],
2021-11-11 15:09:00+00:00,"[HOAKS atau FAKTA]: Robot dirancang untuk memberikan vaksinasi secara paksa.

#merahputihcom #robot #vaksinasi #fakta #hoaks
https://t.co/qT50qWPw7b",newsmerahputih,Jakarta,"['merahputihcom', 'robot', 'vaksinasi', 'fakta', 'hoaks']",
2021-11-11 15:08:53+00:00,Keroyokan Capai Pencapaian 70 Persen Dinas Pendidikan Bekerjasama dengan Polrestabes Gelar Vaksinasi https://t.co/HXz3ChEoss,SJarrakpos,,,
2021-11-11 15:07:26+00:00,"Saatnya kembali waspada untuk lawan Covid-19! Jaga jarak, pakai masker, rajin cuci tangan pakai sabun / gunakan hand sanitizer, dan segera lakukan vaksinasi Covid-19 bagi yang belum vaksin.",BKI_1964,"Jakarta Utara, DKI Jakarta",,
2021-11-11 15:04:22+00:00,"110.000 anak di #Bogor belum mendapat #Vaksinasi.

Baca selengkapnya 👇

https://t.co/MgA0LqlpV4",Beritasatu,Jakarta,"['Bogor', 'Vaksinasi']",
2021-11-11 15:02:35+00:00,"Pangdam I/BB dan Kapoldasu Singgahi Polsek dan Koramil Sirombu, Ingatkan Personel Kejar Vaksinasi https://t.co/hy4w84KFLE https://t.co/GA6480UZDN",bareskrimcom,,,
2021-11-11 15:02:21+00:00,"Efek samping yang serius setelah vaksinasi COVID-19 jarang terjadi tetapi dapat terjadi. Simak #SuaraGrafis berikut!

#ingatpesanibu, #sudahdivaksintetap3m
#vaksinmelindungikitasemua
#ingatpesanibu https://t.co/oWx3IJLSCW",suaradotcom,Jakarta Capital Region,"['SuaraGrafis', 'ingatpesanibu', 'sudahdivaksintetap3m', 'vaksinmelindungikitasemua', 'ingatpesanibu']",
2021-11-11 15:02:11+00:00,Kematian Meroket di 2022 Jika Vaksinasi COVID-19 Tak Capai Target https://t.co/u4LJdBNZJd,21BeritaTerkini,,,
2021-11-11 15:01:12+00:00,"@ProfesorZubairi pemerintah perlu lebih galak lagi prof, galak ke daerah daerah, terutama yang vaksinasinya sedikit walau di Jawa, vaksinasi aja sedikit dijamin prokes hancur lebur disana",ariomalv,semarang,,
2021-11-11 15:00:42+00:00,"Keberhasilan PPKM, Vaksinasi Dan Disiplin Prokes Dapat Mencegah Penularan Varian Covid-19 https://t.co/nCBOAvvFTD",pertiwi86957822,Yogyakarta,,
2021-11-11 15:00:29+00:00,"Vaksinasi Bukan Hanya Semata Menyelamatkan Diri Sendiri. Namun, Juga Menyelamatkan Keluarga, Lingkungan Dan Bangsa https://t.co/Ym71xDVu85",pertiwi86957822,Yogyakarta,,
2021-11-11 15:00:13+00:00,"Hingga saat ini, baru 43 persen sasaran vaksinasi lansia mendapatkan dosis pertama. https://t.co/uXzK0krsLj",republikaonline,"Jakarta, Indonesia",,
2021-11-11 14:57:33+00:00,"Bobby Nasution Tinjau Vaksinasi untuk Pelaku UMKM, Dosen, dan Mahasiswa https://t.co/DMJNaf3ptH",suaramahardhika,,,
2021-11-11 14:56:24+00:00,"@arif_xdrs ohh gitu kak, cb cek jaki aja kak disitu di sediain banyak skalian reserve kuota vaksinasi jgaa",potatjoo,,,
2021-11-11 14:52:52+00:00,"Pada hari Kamis tgl 11 Nov 2021 pukul 08.30 Wib bertempat di Kantor Desa Kota Baru Kec. Kunto Darussalam, Bhabinkamtibmas Polsek Kunto Darussalam Melaksanakan Monitoring Pelaksanaan Vaksin Coronavac SARS CoV-2 Vaccine (Vero Cell) Inactivated / Vaksin Sinovac / Vaksinasi Covid-19. https://t.co/ga4gN6y7cM",PolsekKuntoDs,"Rokan Hulu, Riau",,
2021-11-11 14:51:57+00:00,"#VAKSINASISISWA
#VAKSINASICOVID19
#PANDEMICOVID19

Menyukseskan vaksinasi siswa merupakan tanggung jawab bersama pemerintah dengan pihak sekolah. 

https://t.co/p45psvaria",serambinews,Aceh,"['VAKSINASISISWA', 'VAKSINASICOVID19', 'PANDEMICOVID19']",
2021-11-11 14:49:38+00:00,@TedHilbert Seminggu yll ada vaksinasi besar2an di padang. Dihadiri langsung oleh panglima tni dan kapolri. Apa nggak gemetar tuh ubun2 kepala daerah kalo vaksin sumbar blm capai target 😂 Setakat ketua dprd... ya nanti dulu lah ya,mr_adityason,Outdonesia,,
2021-11-11 14:48:04+00:00,Semua daerah harus mencapai 70 persen capaian vaksinasi https://t.co/Mlf7YbUexq,idntimes,,,
2021-11-11 14:46:38+00:00,"Sasar Warga Desa Pengkol, Kodim Laksanakan Serbuan Vaksinasi Sinovac Dosis Ke 2 - Detik Peristiwa https://t.co/KPZ5aH4mcU #Nguter #Sukoharjo #BeritaSukoharjo",NguterID,"Gatakrejo, Nguter, Sukoharjo","['Nguter', 'Sukoharjo', 'BeritaSukoharjo']",
2021-11-11 14:46:15+00:00,"Perkembangan Data Kasus dan Vaksinasi COVID-19 di Jakarta per 11 November 2021

#BacadiBJ
#BeritaJakarta
#DKIJakarta
#COVID19

https://t.co/NFR3Y6FWak",BeritaJakarta,Balaikota DKI Jakarta,"['BacadiBJ', 'BeritaJakarta', 'DKIJakarta', 'COVID19']",
2021-11-11 14:46:12+00:00,Vaksinasi kanak-kanak bawah 12 tahun bermula tahun 2022 - KKM - https://t.co/3QeMcFHTta https://t.co/Pe5KUiQOAC,berita_tular,,,
2021-11-11 14:44:59+00:00,"Kejar Target 60 Persen Vaksinasi Lansia, Puskesmas Benculuk Banyuwangi Jemput Bola https://t.co/URnaLcGhoV",faktualnewsco,"Jombang, Indonesia",,
2021-11-11 14:42:13+00:00,Pada hari Kamis 11 Nov 2021 pukul 10. 30 Wib bertempat di Kantor Kebun PTPN V Sei Rokan Desa Pagaran Tapah Kec. Pagaran Tapah Ds Kab. Rohul telah berlangsung Giat Vaksinasi Gerakan Nasional Vaksinasi Covid -19 Dalam Rangka Memperingati Hari Pahlawan 2021. https://t.co/pMIfyiCydU,PolsekKuntoDs,"Rokan Hulu, Riau",,
2021-11-11 14:41:15+00:00,"Skarang ni mmg restaurant dah tak check ye status vaksinasi utk dine in customer? So far 3 restaurant aku pegi arini termasuk satu fast food franchise semua tak check. 
#dinein #FULLYvaccinated",fadzlirozali,,"['dinein', 'FULLYvaccinated']",
2021-11-11 14:36:03+00:00,@PLindungi halo min mm au tanya selain faskes bisakah dinas kesehatan kabupaten menginput ulang data Vaksinasi ?,NurShol19618877,,,
2021-11-11 14:35:41+00:00,"Kegiatan Vaksin ini merupakan sebuah Ikhtiar kita untuk meminimalisir penyebaran covid 19 yg tidak ada hentinya mewaspadai kita semua.Bhabinkamtibmas AIPDA Wayan Sugiarto memantau kegiatan Vaksinasi yang di laksanakan di Balai desa Tambak Anyar Ilir 
(Kamis, 11/11/2021) https://t.co/doCAtuSU7R",PolsekMartapura,,,
2021-11-11 14:33:46+00:00,"Sebelum Vaksin Langka, Warga Aceh Diingatkan Segera Vaksinasi https://t.co/dee3PwwAz2 https://t.co/M9LZDpW7LF",ajnndotnet,Banda Aceh,,
2021-11-11 14:31:37+00:00,WHO memprediksi dunia mengalami krisis jarum suntik untuk vaksinasi pada tahun 2022 mendatang. Apa yang terjadi? Begini penjelasannya. https://t.co/s3ZbxWaxru,detikHealth,Jakarta - Indonesia,,
2021-11-11 14:29:12+00:00,"Masyarakat tidak perlu pilih2! Jenis Vaksin Covid-19

Semua Jenis Vaksin aman dan efektif melindungi diri dan keluarga dari paparan virus Covid-19. Dengan Vaksinasi Covid-19 yang dilakukan dapat membentuk antibodi sehingga dapat menciptakan herd immunity atau kekebalan https://t.co/4Soeg7wW26",PakBhabin_Badau,,,
2021-11-11 14:28:43+00:00,"Inilahtasik - HKN ke-57, Gebyar Vaksinasi di Kab. Tasik Targetkan Puluhan Ribu Dosis

#beritahariini #vaksìncovid19 #corona #infovaksin @kemenkes_ri #beritatasikmalaya #tasikmalaya #infotasik #inilahtasik 
https://t.co/mMwes2Km6O",inilahtasik,,"['beritahariini', 'vaksìncovid19', 'corona', 'infovaksin', 'beritatasikmalaya', 'tasikmalaya', 'infotasik', 'inilahtasik']",
2021-11-11 14:28:15+00:00,"Diharapkan dengan adanya vaksinasi masal ini Herd Immunity di wilayah DIY segera terbentuk, dan pandemi Covid-19 segera usai agar masyarakat bisa beraktivitas seperti sedia kala.

#poldadiy #poldajogja #jogja #jogjaistimewa #covid https://t.co/NUKWTmwfoQ",PoldaJogja,"Yogyakarta, Indonesia","['poldadiy', 'poldajogja', 'jogja', 'jogjaistimewa', 'covid']",
2021-11-11 14:27:54+00:00,"Bertempat di Gedung Promoter Polda DIY, kegiatan ini bertemakan ""Vaksinasi Masal Covid-19 ASN Bersatu, Korpri Tangguh, Indonesia Tumbuh.""

Menargetkan setidaknya 1000 dosis Vaksin, Vaksinasi pada kesempatan ini ditujukan bagi masyarakat umum yang berusia 12 tahun ke atas. https://t.co/QFfYvgkYxY",PoldaJogja,"Yogyakarta, Indonesia",,
2021-11-11 14:27:15+00:00,"Marjuki mengapresiasi peran serta pihak swasta membantu pemerintah dalam penanggulangan pandemi Covid-19 dan program vaksinasi sehingga Kabupaten Bekasi turun ke PPKM level 1.

#pemkabbekasi
#diskominfosantikkabbekasi
#vaksinpulihkannegeri",diskomkabbekasi,"Cikarang, Indonesia","['pemkabbekasi', 'diskominfosantikkabbekasi', 'vaksinpulihkannegeri']",
2021-11-11 14:26:45+00:00,"https://t.co/eX6rYjMuKS -Humas, Masih dalam rangka menyambut HUT Korpri ke-50, Korpri Polda DIY bersinergi dengan RS. Bhayangkara Polda DIY menggelar bakti sosial berupa Vaksinasi Covid-19 masal, Kamis (11/11/2021). https://t.co/9OsAtFjuGF",PoldaJogja,"Yogyakarta, Indonesia",,
2021-11-11 14:24:56+00:00,"#infopolsekbadau 
. . . 
POLSEK BADAU POLRES BELITUNG

Masyarakat tidak perlu pilih2! Jenis Vaksin Covid-19

Semua Jenis Vaksin aman dan efektif melindungi diri dan keluarga dari paparan virus Covid-19. Dengan Vaksinasi Covid-19 yang dilakukan dapat membentuk antibodi sehingga https://t.co/kRRWdOq7fu",polsek_badau,Polsek Badau,['infopolsekbadau'],
2021-11-11 14:24:31+00:00,Pemerintah Upayakan Jemput Bola Vaksinasi Lansia Capai target https://t.co/ZlQa0lPnKn,CNNIndonesia,,,
2021-11-11 14:24:05+00:00,"Indonesia Capai Babak Baru Vaksinasi Covid-19

#SatgasCovid19 #IngatPesanIbu #PakaiMasker #JagaJarak #JagaJarakHindariKerumunan #CuciTangan #CuciTanganPakaiSabun #SudahDivaksinTetap3M #VaksinMelindungiKitaSemua https://t.co/liqOEkN3oy",mediaindonesia,Jakarta - Indonesia,"['SatgasCovid19', 'IngatPesanIbu', 'PakaiMasker', 'JagaJarak', 'JagaJarakHindariKerumunan', 'CuciTangan', 'CuciTanganPakaiSabun', 'SudahDivaksinTetap3M', 'VaksinMelindungiKitaSemua']",
2021-11-11 14:22:15+00:00,Gebyar Vaksinasi di 39 Kecamatan https://t.co/sXDclsLWtz,kapol_id,"Tasikmalaya, Jawa Barat",,
2021-11-11 14:21:53+00:00,"Vaksinasi kanak-kanak bawah 12 tahun bermula tahun depan, kata KKM #FMTNews https://t.co/qPpNTWxYhC",fmtoday,Malaysia,['FMTNews'],
2021-11-11 14:20:20+00:00,Dukung Vaksinasi Anak Usia 5-11 Tahun https://t.co/vSoAopA0ba,indonesiancult6,,,
2021-11-11 14:19:03+00:00,Vaksinasi massal IA-ITB dilakukan di 4 Kabupaten dan pembukaan akan dilakukan di Kabanjahe tanggal 13 November 2021. Masyarakat yang belum divaksin silakan datang untuk divaksinasi. https://t.co/cPiduUiZUN,AryaSinulingga,,,
2021-11-11 14:18:46+00:00,Begini Dampak Bila Target Vaksinasi Covid-19 Tak Tercapai di 2022 https://t.co/GfFx5bBCQQ,medcom_id,"Jakarta Capital Region, Indone",,
2021-11-11 14:17:36+00:00,"Sebelum Vaksin Langka, Warga Aceh Diingatkan Segera Vaksinasi
https://t.co/DfrRxdb90i",mrafsann,Banda Aceh,,
2021-11-11 14:17:16+00:00,"#infopolsekbadau 
. . . 
POLSEK BADAU POLRES BELITUNG

Jangan pilih2! Jenis Vaksin Covid-19

Semua Jenis Vaksin aman dan efektif melindungi diri dan keluarga dari paparan virus Covid-19. Dengan Vaksinasi Covid-19 yang dilakukan dapat membentuk antibodi sehingga dapat https://t.co/Bja0eQfCk8",polsek_badau,Polsek Badau,['infopolsekbadau'],
2021-11-11 14:16:35+00:00,"sudah banyak juga yaa stock vaksin disini, sekarang tinggal giliran kamu untuk sukseskan vaksinasi di Indonesia yaa #PentingnyaVaksinasiKuatanImun #IkhtiarAtasiPandemi https://t.co/9s67sjYq7J",AishaFredellia,,"['PentingnyaVaksinasiKuatanImun', 'IkhtiarAtasiPandemi']",
2021-11-11 14:16:19+00:00,"Penutupan kegiatan Karang Taruna (KT) Olongia, Desa Sipayo, Kecamatan Paguat, Kabupaten Pohuwato dirangkaikan dengan vaksinasi massal dan pengobatan gratis.

#KabupatenPohuwato https://t.co/JbxDS7MgrR",GoposId,"Kota Gorontalo, Gorontalo",['KabupatenPohuwato'],
2021-11-11 14:16:16+00:00,"#BeritaTerkini
Data Vaksinasi COVID-19 (Update per 11 November 2021)

Selengkapnya: https://t.co/iy2ztzN0mN",InfoCOVID19_id,,['BeritaTerkini'],
2021-11-11 14:15:53+00:00,"Halo Wargi Bandung! 

Berikut update kasus aktif dan vaksinasi Covid-19 di Kota Bandung per tanggal 11 November 2021. 

Jangan lupa untuk selalu patuhi prokes ya.

@bandung_goid

https://t.co/IJC1StWQNI",infobdg,"Bandung, Indonesia",,
2021-11-11 14:15:38+00:00,Vaksinasi kanak-kanak bawah 12 tahun bermula tahun depan https://t.co/zaND3tW2u2,MyKMUnet,"PWTC, Kuala-Lumpur",,
2021-11-11 14:15:01+00:00,"Vaksinasi Massal Sinergitas TNI-Polri dan Pemda Lotim bertempat di BLK Lombok Timur. Kamis (11/11/21)
.
.
#poldantb https://t.co/CR1UaeKmyJ",polreslotim,,['poldantb'],
2021-11-11 14:12:02+00:00,"Nakes dan SDM penunjang juga berperan besar dalam menyukseskan cakupan vaksinasi nasional COVID-19. Melalui berbagai percepatan yang dilakukan pemerintah, hingga kini total lebih dari 200 juta dosis vaksin COVID-19 sudah disuntikkan pada masyarakat.

#lawancovid19",KemenkesRI,"Jakarta, Indonesia",['lawancovid19'],
2021-11-11 14:11:14+00:00,"Hallo warga Taman Sari sehat,
Berikut jadwal Vaksinasi untuk esok hari :

*Jum'at, 12 November 2021*

#PKCTamanSari
#vaksincovid19
#vaksingratis
#vaksinjakarta
#vaksinjakartabarat https://t.co/sPFlkpA7DB",PKCTamansari,Jl. Blustru No. 01,"['PKCTamanSari', 'vaksincovid19', 'vaksingratis', 'vaksinjakarta', 'vaksinjakartabarat']",
2021-11-11 14:10:55+00:00,Hoaks menjadi salah satu tantangan untuk mencapai target vaksinasi lansia. https://t.co/NS94SobsMN,republikaonline,"Jakarta, Indonesia",,
2021-11-11 14:10:35+00:00,DIY Minta Pemerintah Segera Tetapkan Aturan Vaksinasi Anak 6-11 Tahun https://t.co/75KZinyohD,VIVAcoid,,,
2021-11-11 14:10:28+00:00,"“Usaha bersama vaksinasi ini bagian dari ikhtiar kita melawan dan memutuskan mata rantai Covid-19 di Aceh,”
https://t.co/ODsNQHdCL9",Acehnewsupdate,,,
2021-11-11 14:08:57+00:00,"Anak-anak masuk dalam kelompok rentan yang beresiko tinggi terpapar dan menularkan Covid-19. Kasus ini sempat menywntuh angka tinggi. Vaksinasi anak usia 6-11 tahun orangtua tak perlu ragu. 

@jokowi Lawan Pandemi https://t.co/CaOOOgHh0S",_riverheaven,,,
2021-11-11 14:07:49+00:00,"Menkominfo Johnny Plate mengatakan, masyarakat bisa menjadi pahlawan untuk bangsa dengan aktif menerapkan protokol kesehatan dan mengikuti vaksinasi.

https://t.co/OVzlefn0jy

@trialutvia1 @Bobby77H",nsntrmj,,,
2021-11-11 14:05:45+00:00,"Ikut Vaksinasi, Lansia Dapat Beras 3 Kg https://t.co/fBraJSEMNF via @YouTube",jpmtelevisi,Jakarta Capital Region,,
2021-11-11 14:05:02+00:00,"Kapolsek Kutasari Iptu Tedi Subiyarsono, S.H., M.H. beserta anggota melaksanakan giat pengamanan dan monitoring Vaksinasi di Puskesmas Kutasari. Kamis (11/11/21) https://t.co/aSTuTncPQs",hmssekkutasari,"Purbalingga, Indonesia",,
2021-11-11 14:02:37+00:00,11 orang dari penduduk Kampung Pengkalan Batu dan Kampung Masin menerima suntikan vaksin COVID-19 melalui Perkhidmatan Klinik Vaksinasi COVID-19 Bergerak.  https://t.co/vyZ2m8BiAI,RTB_News,Brunei,,
2021-11-11 14:00:01+00:00,"Update data Vaksinasi, Kemenkes rilis Chatbot yang bisa diakses 24 jam
https://t.co/JmRni4C4lE",idxcupdate,"Jakarta Capital Region, Indonesia",,
